pr_id,title,body,author,created_at,merged,merged_at,state,additions,deletions,changed_files,commits_count,labels,reviewers,review_comments,reviews,commit_messages,diff,has_ai_reviewer,has_ai_code
123316,Create test.d,,suryansh-0808,2026-07-15T14:38:30+00:00,False,,closed,1,0,1,1,['size:XS'],['gemini-code-assist[bot]'],"[{'user': 'gemini-code-assist[bot]', 'body': '![medium](https://www.gstatic.com/codereviewagent/medium-priority.svg)\n\nThe file content `this is test` is not valid syntax for a D source file or a standard dependency file. If this is a plain text placeholder, please use a `.txt` extension.', 'created_at': '2026-07-15T14:39:16+00:00', 'path': 'test.d', 'position': 1}]","[{'user': 'gemini-code-assist[bot]', 'state': 'COMMENTED', 'submitted_at': '2026-07-15T14:39:16+00:00', 'body': '## Code Review\n\nThis pull request adds a new file `test.d` containing placeholder text. The reviewer pointed out that the content is not valid syntax for a D source file or dependency file, and suggested renaming the file to use a `.txt` extension if it is intended as a plain text placeholder.'}]",['Create test.d'],,True,False
123312,PR #45422: [XLA:SE] Consolidate VMM allocator mapped allocation paths,"PR #45422: [XLA:SE] Consolidate VMM allocator mapped allocation paths

Imported from GitHub PR https://github.com/openxla/xla/pull/45422

Stack:

1. #45419 — reclaim tests, PA accounting, and typed overlap filters
2. #45420 — map resolution
3. #45421 — allocation-record and pending-operation state
4. #45422 — mapped allocation reuse and creation

This is the fourth and final PR in a four-part DeviceAddressVmmAllocator cleanup stack and is stacked on #45421. PR #45323 is intentionally left unchanged.

📝 Summary of Changes

- Represent the two mapped-allocation address layouts with an explicit `MappedAddressMode` request field.
- Replace separate reservation-address and separate-address reuse helpers with one `TryReuseMappedAllocation` implementation.
- Replace the corresponding creation helpers with one `CreateMappedAllocation` implementation.
- Return the tracked allocation record directly from record installation and tighten checks around mapping, retry, and pending-reclaim transitions.
- Remove redundant helpers, branches, and state cleanup made unnecessary by the unified paths.

🎯 Justification

Mapped allocation reuse and creation previously duplicated most of their logic for two address layouts. The paths could drift in budget handling, pending reclamation, and record installation despite implementing the same lifecycle. An explicit mode keeps the layout-specific decisions visible while sharing the ownership, retry, mapping, and bookkeeping logic.

🚀 Kind of Contribution

♻️ Cleanup

📊 Benchmark (for Performance Improvements)

Not applicable; this is a behavior-preserving implementation cleanup.

🧪 Unit Tests:

No new test is introduced in this layer. It is covered by the pending-reclaim and mapping tests in #45419.

- PASS at `4bafd1101e5e`: `bazel test //xla/stream_executor:device_address_vmm_allocator_test --test_output=errors`.

🧪 Execution Tests:

No new GPU execution test; this layer unifies existing allocator implementation paths.
Copybara import of the project:

--
f9eab61d70d5ceebb331affc596eabc398a67a41 by Shawn Wang <shawnw@nvidia.com>:

Consolidate VMM mapped allocation reuse

--
23fce1ee67ad657701c5ec9db0b2ab59b9c28310 by Shawn Wang <shawnw@nvidia.com>:

Consolidate VMM mapped allocation creation

--
72ab661e4e1ca49cbfdfc6211f14afe1c6cd9566 by Shawn Wang <shawnw@nvidia.com>:

Tighten VMM allocator invariants and cleanup

Merging this change closes #45422

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45422 from shawnwang18:shawnw/vmm-allocation-paths 72ab661e4e1ca49cbfdfc6211f14afe1c6cd9566
",copybara-service[bot],2026-07-15T14:18:24+00:00,True,2026-07-15T15:19:47+00:00,closed,197,367,2,1,[],[],[],[],"['PR #45422: [XLA:SE] Consolidate VMM allocator mapped allocation paths\n\nImported from GitHub PR https://github.com/openxla/xla/pull/45422\n\nStack:\n\n1. #45419 — reclaim tests, PA accounting, and typed overlap filters\n2. #45420 — map resolution\n3. #45421 — allocation-record and pending-operation state\n4. #45422 — mapped allocation reuse and creation\n\nThis is the fourth and final PR in a four-part DeviceAddressVmmAllocator cleanup stack and is stacked on #45421. PR #45323 is intentionally left unchanged.\n\n📝 Summary of Changes\n\n- Represent the two mapped-allocation address layouts with an explicit `MappedAddressMode` request field.\n- Replace separate reservation-address and separate-address reuse helpers with one `TryReuseMappedAllocation` implementation.\n- Replace the corresponding creation helpers with one `CreateMappedAllocation` implementation.\n- Return the tracked allocation record directly from record installation and tighten checks around mapping, retry, and pending-reclaim transitions.\n- Remove redundant helpers, branches, and state cleanup made unnecessary by the unified paths.\n\n🎯 Justification\n\nMapped allocation reuse and creation previously duplicated most of their logic for two address layouts. The paths could drift in budget handling, pending reclamation, and record installation despite implementing the same lifecycle. An explicit mode keeps the layout-specific decisions visible while sharing the ownership, retry, mapping, and bookkeeping logic.\n\n🚀 Kind of Contribution\n\n♻️ Cleanup\n\n📊 Benchmark (for Performance Improvements)\n\nNot applicable; this is a behavior-preserving implementation cleanup.\n\n🧪 Unit Tests:\n\nNo new test is introduced in this layer. It is covered by the pending-reclaim and mapping tests in #45419.\n\n- PASS at `4bafd1101e5e`: `bazel test //xla/stream_executor:device_address_vmm_allocator_test --test_output=errors`.\n\n🧪 Execution Tests:\n\nNo new GPU execution test; this layer unifies existing allocator implementation paths.\nCopybara import of the project:\n\n--\nf9eab61d70d5ceebb331affc596eabc398a67a41 by Shawn Wang <shawnw@nvidia.com>:\n\nConsolidate VMM mapped allocation reuse\n\n--\n23fce1ee67ad657701c5ec9db0b2ab59b9c28310 by Shawn Wang <shawnw@nvidia.com>:\n\nConsolidate VMM mapped allocation creation\n\n--\n72ab661e4e1ca49cbfdfc6211f14afe1c6cd9566 by Shawn Wang <shawnw@nvidia.com>:\n\nTighten VMM allocator invariants and cleanup\n\nMerging this change closes #45422\n\nPiperOrigin-RevId: 948345759']",,False,False
123310,[PJRT:GPU] Return UnimplementedError from GetAllocatorStats when memory statistics are not tracked,"[PJRT:GPU] Return UnimplementedError from GetAllocatorStats when memory statistics are not tracked

Return absl::UnimplementedError from StreamExecutorGpuDevice::GetAllocatorStats() when the underlying allocator returns std::nullopt from GetStats() (for example, when XLA_PYTHON_CLIENT_ALLOCATOR=platform uses StreamExecutorMemoryAllocator). This prevents RET_CHECK failures when querying memory_stats() on allocators that do not track allocation statistics.
",copybara-service[bot],2026-07-15T14:15:27+00:00,True,2026-07-15T15:52:08+00:00,closed,5,2,1,1,[],[],[],[],"['[PJRT:GPU] Return UnimplementedError from GetAllocatorStats when memory statistics are not tracked\n\nReturn absl::UnimplementedError from StreamExecutorGpuDevice::GetAllocatorStats() when the underlying allocator returns std::nullopt from GetStats() (for example, when XLA_PYTHON_CLIENT_ALLOCATOR=platform uses StreamExecutorMemoryAllocator). This prevents RET_CHECK failures when querying memory_stats() on allocators that do not track allocation statistics.\n\nPiperOrigin-RevId: 948360778']",,False,False
123307,Fix batch-group convolution assignment.,"Fix batch-group convolution assignment.
",copybara-service[bot],2026-07-15T12:48:59+00:00,True,2026-07-16T12:57:55+00:00,closed,27,2,2,1,[],[],[],[],['Fix batch-group convolution assignment.\n\nPiperOrigin-RevId: 948922545'],,False,False
123305,PR #45567: [XLA:GPU] Split command buffer VA remapping into its own allocator class,"PR #45567: [XLA:GPU] Split command buffer VA remapping into its own allocator class

Imported from GitHub PR https://github.com/openxla/xla/pull/45567

## 📝 Summary of Changes

This PR separates the command-buffer virtual-address remapping implementation from `GpuExecutableBufferAllocator` into a dedicated `GpuExecutableVaRemapAllocator` subclass. It is a structural refactor of the existing `SKIP_TEMP` behavior; no functional change is intended.

- `GpuExecutableBufferAllocator` is now the common base implementation for allocation resolution and the `ALWAYS_UPDATE` policy. It also remains the runtime fallback for `SKIP_TEMP` when VA remapping is unavailable.
- `ExecutionScope` is now polymorphic and is returned as `std::unique_ptr<ExecutionScope>`. Protected hooks such as `PrepareReservation` and `AllocateTransientBuffer` provide the extension points needed by address-policy-specific subclasses.
- The new `GpuExecutableVaRemapAllocator` owns the `SKIP_TEMP` implementation:
  - per-executor remapping state and synchronization;
  - deterministic VA reservation sizing and layout;
  - VMM-backed allocation of command-buffer-referenced temporary buffers;
  - persistent allocation indices combining constants with VA-remapped temporary allocations; and
  - synchronization of pending VMM operations during allocator teardown.
- `GpuExecutableBufferAllocator::Create` selects the base allocator for `ALWAYS_UPDATE` and the VA-remapping subclass for `SKIP_TEMP`.
- GPU executable and PJRT call sites now use the factory and pointer-owned execution scopes.
- The BUILD target includes the new source/header pair and retains the direct dependencies required by both implementations.
- VMM test logging now enables both allocator translation units so existing assertions continue to observe the VA-reservation messages after the code move.

This PR is stacked on #45130, **[XLA:GPU] Update command buffers when allocation policy changes**. The follow-up policy is implemented separately in #45568.

## 🎯 Justification

The base allocator previously mixed general buffer-allocation mechanics with one specific VMM address-stability policy. Splitting those responsibilities makes the default path easier to reason about and gives additional update policies a narrow place to implement reservation, allocation, and execution behavior without further expanding the base class.

This cleanup is primarily preparation for profiled command-buffer allocation policies. Existing GPU command-buffer workloads should retain the same `ALWAYS_UPDATE` and `SKIP_TEMP` behavior.

## 🚀 Kind of Contribution

♻️ Cleanup

## 📊 Benchmark (for Performance Improvements)

Not applicable. This is a behavior-preserving refactor and makes no performance claim.

## 🧪 Unit Tests:

- Updated `GpuExecutableTest.CommandBufferAllocationPolicy` to construct allocators through the new factory and exercise the pointer-owned `ExecutionScope`.
- Existing assertions continue to cover the persistent-allocation sets for `ALWAYS_UPDATE` and `SKIP_TEMP`, including the non-VMM fallback path.

## 🧪 Execution Tests:

- Existing `VmmTest` command-buffer tests continue to cover the two-GEMM `SKIP_TEMP` path, VA reservation reuse, and fallback when the configured allocator does not provide VMM remapping.
- `ScopedBufferAllocatorVLog` now captures logs from `gpu_executable_va_remap_allocator.cc`, preserving the execution-test assertions whose log statements moved with the implementation.
Copybara import of the project:

--
789a0b470b867a92fa7535d357f5557d601aa089 by Shawn Wang <shawnw@nvidia.com>:

Update command buffers when allocation policy changes

--
1926cbac84209d9b7dadd77133457cf8ed26f9eb by Shawn Wang <shawnw@nvidia.com>:

Restrict persistent allocation policy transitions

--
3a40f5dbcd14387534f8cc3ce73aeef57ff979ac by Shawn Wang <shawnw@nvidia.com>:

Fix persistent allocation policy update fallback

--
6be84cf6bb617265100b2ddb3261b3cd34358f20 by Shawn Wang <shawnw@nvidia.com>:

Clarify persistent allocation validity names

--
3aa5205db39fc9f109fea4cd868b02dbfab3019c by Shawn Wang <shawnw@nvidia.com>:

Remove debug-only allocator mode checks

--
e640997b3c02d5f5fad220431965d63374461ea0 by Shawn Wang <shawnw@nvidia.com>:

[XLA:GPU] Split command buffer VA remapping into its own allocator class

Separate the command buffer VA remapping implementation (SKIP_TEMP
update mode) from GpuExecutableBufferAllocator into a new
GpuExecutableVaRemapAllocator subclass in
gpu_executable_va_remap_allocator.{h,cc}:

- GpuExecutableBufferAllocator becomes the base class implementing the
  ALWAYS_UPDATE update mode (constants-only persistent allocations) and
  the runtime fallback behavior for SKIP_TEMP when VA remapping is
  unavailable. Its ExecutionScope is now polymorphic and exposes
  protected hooks (PrepareReservation, AllocateTransientBuffer) at the
  points where an allocation-address policy can intervene.
- GpuExecutableVaRemapAllocator implements SKIP_TEMP: the per-executor
  Remapping state, VA reservation layout, and temp-buffer remapping
  move to the new file.
- A GpuExecutableBufferAllocator::Create factory picks the class from
  the update mode; CreateExecutionScope now returns
  std::unique_ptr<ExecutionScope>.

No functional change intended.

--
5665403db4e1b7583251618533ca9378be006765 by Shawn Wang <shawnw@nvidia.com>:

Fix VA remap allocator CI failures

--
7da1c618865c4a910928df8dc03f60afd7466ab2 by Shawn Wang <shawnw@nvidia.com>:

Restore platform-restricted GPU PJRT deps


Merging this change closes #45567

Reverts 6c3c2e30c8712ddd7f48700c927ea02ccb706e77

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45567 from shawnwang18:shawnw/cmd_buffer_va_remap_allocator 7da1c618865c4a910928df8dc03f60afd7466ab2
",copybara-service[bot],2026-07-15T11:39:40+00:00,True,2026-07-15T13:13:42+00:00,closed,614,313,9,1,[],[],[],[],"['PR #45567: [XLA:GPU] Split command buffer VA remapping into its own allocator class\n\nImported from GitHub PR https://github.com/openxla/xla/pull/45567\n\n## 📝 Summary of Changes\n\nThis PR separates the command-buffer virtual-address remapping implementation from `GpuExecutableBufferAllocator` into a dedicated `GpuExecutableVaRemapAllocator` subclass. It is a structural refactor of the existing `SKIP_TEMP` behavior; no functional change is intended.\n\n- `GpuExecutableBufferAllocator` is now the common base implementation for allocation resolution and the `ALWAYS_UPDATE` policy. It also remains the runtime fallback for `SKIP_TEMP` when VA remapping is unavailable.\n- `ExecutionScope` is now polymorphic and is returned as `std::unique_ptr<ExecutionScope>`. Protected hooks such as `PrepareReservation` and `AllocateTransientBuffer` provide the extension points needed by address-policy-specific subclasses.\n- The new `GpuExecutableVaRemapAllocator` owns the `SKIP_TEMP` implementation:\n  - per-executor remapping state and synchronization;\n  - deterministic VA reservation sizing and layout;\n  - VMM-backed allocation of command-buffer-referenced temporary buffers;\n  - persistent allocation indices combining constants with VA-remapped temporary allocations; and\n  - synchronization of pending VMM operations during allocator teardown.\n- `GpuExecutableBufferAllocator::Create` selects the base allocator for `ALWAYS_UPDATE` and the VA-remapping subclass for `SKIP_TEMP`.\n- GPU executable and PJRT call sites now use the factory and pointer-owned execution scopes.\n- The BUILD target includes the new source/header pair and retains the direct dependencies required by both implementations.\n- VMM test logging now enables both allocator translation units so existing assertions continue to observe the VA-reservation messages after the code move.\n\nThis PR is stacked on #45130, **[XLA:GPU] Update command buffers when allocation policy changes**. The follow-up policy is implemented separately in #45568.\n\n## 🎯 Justification\n\nThe base allocator previously mixed general buffer-allocation mechanics with one specific VMM address-stability policy. Splitting those responsibilities makes the default path easier to reason about and gives additional update policies a narrow place to implement reservation, allocation, and execution behavior without further expanding the base class.\n\nThis cleanup is primarily preparation for profiled command-buffer allocation policies. Existing GPU command-buffer workloads should retain the same `ALWAYS_UPDATE` and `SKIP_TEMP` behavior.\n\n## 🚀 Kind of Contribution\n\n♻️ Cleanup\n\n## 📊 Benchmark (for Performance Improvements)\n\nNot applicable. This is a behavior-preserving refactor and makes no performance claim.\n\n## 🧪 Unit Tests:\n\n- Updated `GpuExecutableTest.CommandBufferAllocationPolicy` to construct allocators through the new factory and exercise the pointer-owned `ExecutionScope`.\n- Existing assertions continue to cover the persistent-allocation sets for `ALWAYS_UPDATE` and `SKIP_TEMP`, including the non-VMM fallback path.\n\n## 🧪 Execution Tests:\n\n- Existing `VmmTest` command-buffer tests continue to cover the two-GEMM `SKIP_TEMP` path, VA reservation reuse, and fallback when the configured allocator does not provide VMM remapping.\n- `ScopedBufferAllocatorVLog` now captures logs from `gpu_executable_va_remap_allocator.cc`, preserving the execution-test assertions whose log statements moved with the implementation.\nCopybara import of the project:\n\n--\n789a0b470b867a92fa7535d357f5557d601aa089 by Shawn Wang <shawnw@nvidia.com>:\n\nUpdate command buffers when allocation policy changes\n\n--\n1926cbac84209d9b7dadd77133457cf8ed26f9eb by Shawn Wang <shawnw@nvidia.com>:\n\nRestrict persistent allocation policy transitions\n\n--\n3a40f5dbcd14387534f8cc3ce73aeef57ff979ac by Shawn Wang <shawnw@nvidia.com>:\n\nFix persistent allocation policy update fallback\n\n--\n6be84cf6bb617265100b2ddb3261b3cd34358f20 by Shawn Wang <shawnw@nvidia.com>:\n\nClarify persistent allocation validity names\n\n--\n3aa5205db39fc9f109fea4cd868b02dbfab3019c by Shawn Wang <shawnw@nvidia.com>:\n\nRemove debug-only allocator mode checks\n\n--\ne640997b3c02d5f5fad220431965d63374461ea0 by Shawn Wang <shawnw@nvidia.com>:\n\n[XLA:GPU] Split command buffer VA remapping into its own allocator class\n\nSeparate the command buffer VA remapping implementation (SKIP_TEMP\nupdate mode) from GpuExecutableBufferAllocator into a new\nGpuExecutableVaRemapAllocator subclass in\ngpu_executable_va_remap_allocator.{h,cc}:\n\n- GpuExecutableBufferAllocator becomes the base class implementing the\n  ALWAYS_UPDATE update mode (constants-only persistent allocations) and\n  the runtime fallback behavior for SKIP_TEMP when VA remapping is\n  unavailable. Its ExecutionScope is now polymorphic and exposes\n  protected hooks (PrepareReservation, AllocateTransientBuffer) at the\n  points where an allocation-address policy can intervene.\n- GpuExecutableVaRemapAllocator implements SKIP_TEMP: the per-executor\n  Remapping state, VA reservation layout, and temp-buffer remapping\n  move to the new file.\n- A GpuExecutableBufferAllocator::Create factory picks the class from\n  the update mode; CreateExecutionScope now returns\n  std::unique_ptr<ExecutionScope>.\n\nNo functional change intended.\n\n--\n5665403db4e1b7583251618533ca9378be006765 by Shawn Wang <shawnw@nvidia.com>:\n\nFix VA remap allocator CI failures\n\n--\n7da1c618865c4a910928df8dc03f60afd7466ab2 by Shawn Wang <shawnw@nvidia.com>:\n\nRestore platform-restricted GPU PJRT deps\n\nMerging this change closes #45567\n\nPiperOrigin-RevId: 948290643']",,False,False
123301,Adapt gpu_compiler_test CuDNNVectorization test compatible with new convolution pipeline.,"Adapt gpu_compiler_test CuDNNVectorization test compatible with new convolution pipeline.

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/openxla/xla/pull/45764 from ezhulenev:fix-gen-compile-commands 5e239d97d31e37ac2e8b0dace3dfecdced51fbf3
",copybara-service[bot],2026-07-15T10:03:29+00:00,True,2026-07-16T11:50:23+00:00,closed,2,2,1,1,[],[],[],[],['Adapt gpu_compiler_test CuDNNVectorization test compatible with new convolution pipeline.\n\nPiperOrigin-RevId: 948899346'],,False,False
123300,XTile: Skip emitting no-op reduce-precision operations.,"XTile: Skip emitting no-op reduce-precision operations.
",copybara-service[bot],2026-07-15T09:48:44+00:00,True,2026-07-15T15:29:32+00:00,closed,43,2,2,1,[],[],[],[],['XTile: Skip emitting no-op reduce-precision operations.\n\nPiperOrigin-RevId: 948345907'],,False,False
123298,Support shaped types in SimplifyArithPass,"Support shaped types in SimplifyArithPass

Originally the pass was written for the Fusion Emitters pipeline. Now that it
is also used for CPU block codegen, we can have shaped types as well.

This change updates SimplifyArithPass to handle shaped types (vectors and
tensors) safely across several rewrite patterns:
- In FindNarrowestValueInChain, use mlir::getElementTypeOrSelf to get the
  element type before querying bitwidths. Direct calls to
  Type::getIntOrFloatBitWidth() on ShapedType failed an MLIR assertion.
- In RewriteMinMaxFWithNaNPropagation and RewriteCmpI, construct
  DenseElementsAttr constants when operating on ShapedType operands.
- Add lit tests for shaped types and scalar NaN propagation mode in
  SimplifyArithPass.
",copybara-service[bot],2026-07-15T09:43:50+00:00,True,2026-07-16T09:57:47+00:00,closed,120,10,3,1,[],[],[],[],"['Support shaped types in SimplifyArithPass\n\nOriginally the pass was written for the Fusion Emitters pipeline. Now that it\nis also used for CPU block codegen, we can have shaped types as well.\n\nThis change updates SimplifyArithPass to handle shaped types (vectors and\ntensors) safely across several rewrite patterns:\n- In FindNarrowestValueInChain, use mlir::getElementTypeOrSelf to get the\n  element type before querying bitwidths. Direct calls to\n  Type::getIntOrFloatBitWidth() on ShapedType failed an MLIR assertion.\n- In RewriteMinMaxFWithNaNPropagation and RewriteCmpI, construct\n  DenseElementsAttr constants when operating on ShapedType operands.\n- Add lit tests for shaped types and scalar NaN propagation mode in\n  SimplifyArithPass.\n\nPiperOrigin-RevId: 948854945']",,False,False
123297,The API goldens now include dunder methods defined in TensorFlow,"The API goldens now include dunder methods defined in TensorFlow

This allows using the goldens to generate more accurate type stubs, where
e.g. `tf.Tensor` supports binary operators and `tf.named_scope` is a context
manager.

I had to also fix two issues uncovered by this change

* `tf.Tensor` dunder methods don't always use `self`, so the name-based
  `staticmethod` heuristic added earlier misfired. I moved
  classmethod/staticmethod detection to the API generator, where we
  have access to the runtime objects.
* pybind11 docstring parsing didn't support *args, which led to
  `__exit__` having the wrong signature for some types.
* `__round__` is monkey-patched into `tf.Tensor` at import time by NumPy
  ""behavior"" internals, so we exclude it from the API to keep the API
  generation independent from import side-effects.

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/121730 from GodlyDonuts:fix-sparse-apply-momentum-grad-rank-94131 8a6db4317f3e03b08d5bcb91dc336853f9006677
",copybara-service[bot],2026-07-15T09:41:43+00:00,True,2026-07-21T12:27:33+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123296,Abstract swap_conv_operands_test matching to be less fragile and prepare tests to cover --xla_gpu_experimental_enable_conv_fusion=true.,"Abstract swap_conv_operands_test matching to be less fragile and prepare tests to cover --xla_gpu_experimental_enable_conv_fusion=true.
",copybara-service[bot],2026-07-15T09:18:02+00:00,True,2026-07-16T10:38:09+00:00,closed,23,19,1,1,[],[],[],[],['Abstract swap_conv_operands_test matching to be less fragile and prepare tests to cover --xla_gpu_experimental_enable_conv_fusion=true.\n\nPiperOrigin-RevId: 948869235'],,False,False
123295,Automated Code Change,"Automated Code Change

Reverts changelist 949495726

FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/121681 from sanowl:fix/selectv2-high-rank-broadcast-crash c1e45bef29287fd1293a50d58c8b3a20b35c886e
",copybara-service[bot],2026-07-15T09:08:11+00:00,True,2026-07-21T12:27:33+00:00,closed,16501,3795,873,1,[],[],[],[],['Squashing commits after sync tool breakage\n\nReverts 1b96579482dbe4d747781dbeab2a7fd1a3672986\n\nPiperOrigin-RevId: 951414818'],,False,False
123294,[XLA:GPU] Refactor DotMerger to use DotOperandDims and ShapeTracker.,"[XLA:GPU] Refactor DotMerger to use DotOperandDims and ShapeTracker.

This change enhances the capabilities of the DotMerger pass. Instead of relying on specific patterns like DotDecomposer's normal form, the new implementation uses `DotOperandDims` to track and categorize dimensions (Batch, Contracting, NonContracting) and `ShapeTracker` to generate the necessary transformation instructions (transpose, reshape, bitcast) to align operand shapes for merging.

Key improvements include:
-   Support for merging dots with different layouts on the shared or concatenated operands.
-   Ability to handle dots with arbitrary batch, contracting, and non-contracting dimension orders.
-   Merging of dots even when the non-shared operands have multiple non-contracting dimensions.
-   Improved handling of dependencies by merging only mutually unreachable dots within an equivalence class.
-   Simplification of consumer chains (transposes, reshapes, bitcasts) after the merged dot's output is sliced.

The equivalence classes are now built based on the shared operand's source instruction and the categorized dimensions at that source, allowing for more flexible grouping. The merging process involves transforming the operands to a common shape/layout before concatenation and then creating a single large dot. The results are then sliced and potentially transformed back to match the original dot outputs.

Reverts 6c3c2e30c8712ddd7f48700c927ea02ccb706e77
",copybara-service[bot],2026-07-15T09:03:54+00:00,True,2026-07-15T12:13:09+00:00,closed,2245,645,4,1,[],[],[],[],"[""[XLA:GPU] Refactor DotMerger to use DotOperandDims and ShapeTracker.\n\nThis change enhances the capabilities of the DotMerger pass. Instead of relying on specific patterns like DotDecomposer's normal form, the new implementation uses `DotOperandDims` to track and categorize dimensions (Batch, Contracting, NonContracting) and `ShapeTracker` to generate the necessary transformation instructions (transpose, reshape, bitcast) to align operand shapes for merging.\n\nKey improvements include:\n-   Support for merging dots with different layouts on the shared or concatenated operands.\n-   Ability to handle dots with arbitrary batch, contracting, and non-contracting dimension orders.\n-   Merging of dots even when the non-shared operands have multiple non-contracting dimensions.\n-   Improved handling of dependencies by merging only mutually unreachable dots within an equivalence class.\n-   Simplification of consumer chains (transposes, reshapes, bitcasts) after the merged dot's output is sliced.\n\nThe equivalence classes are now built based on the shared operand's source instruction and the categorized dimensions at that source, allowing for more flexible grouping. The merging process involves transforming the operands to a common shape/layout before concatenation and then creating a single large dot. The results are then sliced and potentially transformed back to match the original dot outputs.\n\nReverts 6c3c2e30c8712ddd7f48700c927ea02ccb706e77\n\nPiperOrigin-RevId: 948266923""]",,False,False
123293,fix complex dtype byte-swap overrun in ByteSwapBuffer,"ByteSwapBuffer computes the number of components to swap, then ByteSwapArray walks that many words in place. On the num_of_elem == -1 path the count comes from the byte size: array_len = size / bytes_per_elem, where bytes_per_elem is the 4- or 8-byte component size, so array_len already counts every component in the buffer. For DT_COMPLEX64/DT_COMPLEX128 the code then does array_len *= 2, so ByteSwapArray swaps twice as many words as the buffer holds and reads/writes size bytes past the end. This path is taken when a cross-endian SavedModel or GraphDef is loaded on a big-endian host (ByteSwapTensorContentInNode, and the public ByteSwapTensorProto), where the dtype and tensor_content length come straight from the file, so a complex Const overruns the copy buffer.

Only double the count on the num_of_elem branch, where it is an element count that has to become a component count; the size-derived branch is already the component count. The sibling ByteSwapTensor path (which passes t->NumElements()) confirms the intended arithmetic. Added a regression test that runs ByteSwapTensorProto over both complex dtypes and checks the content round-trips without overrunning.",madib06ops,2026-07-15T08:55:47+00:00,True,2026-07-22T18:31:54+00:00,closed,39,5,2,1,"['ready to pull', 'size:S', 'comp:core']","['gemini-code-assist[bot]', 'sgarciagoogle']",[],"[{'user': 'gemini-code-assist[bot]', 'state': 'COMMENTED', 'submitted_at': '2026-07-15T08:56:38+00:00', 'body': '## Code Review\n\nThis pull request fixes a potential out-of-bounds buffer overrun during byte-swapping of complex tensor types (DT_COMPLEX64 and DT_COMPLEX128) when the element count is derived from the byte size. It updates ByteSwapBuffer to only double the array length when it is provided as an element count, and adds a corresponding unit test ByteSwapTensorProtoComplex to verify the fix. I have no feedback to provide as the changes are correct and well-tested.'}, {'user': 'sgarciagoogle', 'state': 'APPROVED', 'submitted_at': '2026-07-21T21:10:03+00:00', 'body': ''}]",['fix complex dtype byte-swap overrun in ByteSwapBuffer'],,True,False
123289,Automated Code Change,"Automated Code Change
",copybara-service[bot],2026-07-15T08:32:24+00:00,True,2026-07-15T11:57:14+00:00,closed,0,2,1,1,[],[],[],[],['Automated Code Change\n\nPiperOrigin-RevId: 948264563'],,False,False
123288,Support chunked XSpace serialization in jax.stop_trace when enable_continuous_profiling is enabled to bypass the 2GB protobuf limit.,"Support chunked XSpace serialization in jax.stop_trace when enable_continuous_profiling is enabled to bypass the 2GB protobuf limit.
",copybara-service[bot],2026-07-15T08:19:16+00:00,True,2026-07-22T03:16:36+00:00,closed,23,9,1,1,[],[],[],[],['Support chunked XSpace serialization in jax.stop_trace when enable_continuous_profiling is enabled to bypass the 2GB protobuf limit.\n\nPiperOrigin-RevId: 951848592'],,False,False
123285,[XLA:GPU] Rollback: Refactor DotMerger to use DotOperandDims and ShapeTracker.,"[XLA:GPU] Rollback: Refactor DotMerger to use DotOperandDims and ShapeTracker.

Regressed some tests, rolling back to investigate.

This change enhances the capabilities of the DotMerger pass. Instead of relying on specific patterns like DotDecomposer's normal form, the new implementation uses `DotOperandDims` to track and categorize dimensions (Batch, Contracting, NonContracting) and `ShapeTracker` to generate the necessary transformation instructions (transpose, reshape, bitcast) to align operand shapes for merging.

Key improvements include...

Reverts 3746acd8847da847e851df4bb1464c47b20ef100
",copybara-service[bot],2026-07-15T07:01:35+00:00,True,2026-07-15T07:57:03+00:00,closed,645,2245,4,1,[],[],[],[],"[""[XLA:GPU] Rollback: Refactor DotMerger to use DotOperandDims and ShapeTracker.\n\nRegressed some tests, rolling back to investigate.\n\nThis change enhances the capabilities of the DotMerger pass. Instead of relying on specific patterns like DotDecomposer's normal form, the new implementation uses `DotOperandDims` to track and categorize dimensions (Batch, Contracting, NonContracting) and `ShapeTracker` to generate the necessary transformation instructions (transpose, reshape, bitcast) to align operand shapes for merging.\n\nKey improvements include...\n\nReverts 3746acd8847da847e851df4bb1464c47b20ef100\n\nPiperOrigin-RevId: 948165428""]",,False,False
